site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster,duration,date_time_year,date_time_month,date_time_day,srch_ci_year,srch_ci_month,srch_ci_day,srch_co_year,srch_co_month,srch_co_day
11,3,205,354,25315,1291.6087,467700,0,0,5,4,3,2,12556,5,0,1,2,50,409,59,1,2014,10,28,2015,1,23,2015,1,24
2,3,66,337,29603,1084.5163,998450,0,0,3,2,2,1,28514,6,1,1,2,50,1457,96,6,2014,7,4,2014,8,5,2014,8,11
11,3,205,155,19334,71.8084,860628,0,0,9,2,0,1,8281,1,0,1,2,50,663,91,3,2013,12,4,2014,1,9,2014,1,12
2,3,66,174,30495,53.9551,225952,1,0,0,2,1,1,8278,1,0,1,2,50,368,17,1,2013,9,11,2013,9,16,2013,9,17
2,3,66,226,42300,369.6378,201057,1,0,9,4,1,2,8231,1,1,1,2,50,638,72,3,2014,8,7,2015,7,12,2015,7,15
2,3,66,348,15528,1567.378,471777,0,1,9,2,0,1,8864,1,0,1,4,47,1511,65,6,2014,9,18,2014,12,15,2014,12,21
23,1,1,396,52213,783.5731,245173,0,1,9,1,2,1,8253,1,0,2,6,70,19,78,2,2013,7,14,2013,8,30,2013,9,1
28,1,66,220,5444,55.0494,979110,0,0,9,2,0,1,11848,1,0,1,2,50,705,63,1,2014,6,26,2014,6,26,2014,6,27
2,3,66,260,44358,169.0114,31802,0,0,9,2,2,1,3641,3,0,1,2,50,436,48,3,2014,3,5,2014,8,1,2014,8,4
8,4,77,824,15015,0.4669,229237,0,0,5,2,0,1,20896,6,0,1,0,63,1258,33,16,2014,3,20,2014,4,11,2014,4,27
2,3,66,346,31371,2772.1971,58523,0,0,9,6,2,1,12548,5,0,1,2,50,212,41,4,2014,10,20,2015,4,6,2015,4,10
11,3,205,354,25315,218.4236,278009,0,0,9,2,0,1,8270,1,0,1,2,198,1556,18,1,2014,9,21,2014,9,22,2014,9,23
2,3,66,174,54486,2367.777,194743,0,0,9,1,0,1,8855,1,0,1,2,50,213,84,3,2013,7,29,2013,11,24,2013,11,27
2,3,66,467,14058,1375.7509,615968,0,1,9,2,0,1,8250,1,0,2,2,50,628,54,4,2014,10,14,2014,11,7,2014,11,11
2,3,66,196,2428,2302.8355,81223,0,0,0,2,0,1,13237,4,0,1,2,50,365,6,1,2013,10,1,2013,10,6,2013,10,7
2,3,66,348,47997,9542.5137,761348,0,0,9,2,0,1,8819,1,0,1,3,168,1242,64,1,2013,10,10,2013,12,6,2013,12,7
2,3,66,153,31762,589.7004,701792,0,0,9,2,0,1,14985,1,0,1,2,50,1241,23,1,2014,9,4,2014,9,4,2014,9,5
2,3,66,471,15802,186.6273,977427,0,0,4,2,0,1,34314,4,0,1,2,50,1171,50,2,2014,4,22,2014,6,6,2014,6,8
2,3,66,331,5611,501.4503,421980,1,0,2,2,0,1,4354,3,0,2,2,50,609,72,2,2014,9,17,2014,10,5,2014,10,7
2,3,66,474,44405,173.0155,1011774,0,0,9,2,0,1,12004,1,0,3,2,50,480,18,1,2014,4,15,2014,4,18,2014,4,19
2,3,66,363,34892,1542.1332,77803,0,1,9,4,0,2,11439,1,0,1,4,163,1503,80,7,2013,6,17,2013,7,12,2013,7,19
2,3,66,331,40794,4037.3387,97312,0,0,2,2,0,1,8745,1,0,1,6,204,27,5,4,2014,12,26,2015,4,12,2015,4,16
2,3,66,174,32587,76.6832,433762,1,0,2,2,0,1,9147,1,0,1,2,50,367,72,2,2014,5,6,2014,5,24,2014,5,26
2,3,66,184,38797,755.6422,600467,0,0,1,2,2,1,8279,1,0,2,2,50,1230,98,3,2014,6,27,2014,7,4,2014,7,7
8,4,77,871,36643,2788.5029999999997,1027472,0,1,1,2,0,1,12462,5,0,1,3,5,1701,38,4,2013,3,12,2013,3,28,2013,4,1
11,3,205,135,36086,7771.9907,149144,1,1,9,2,0,1,1725,1,0,3,3,182,1492,63,12,2014,8,13,2015,1,14,2015,1,26
2,3,66,258,4687,1963.3529,576822,1,1,9,2,0,1,11439,1,0,1,4,163,1503,52,5,2013,8,18,2013,12,19,2013,12,24
2,3,66,348,6188,161.8369,70076,0,0,9,2,0,1,8801,1,0,3,2,50,493,51,4,2013,2,13,2013,2,14,2013,2,18
2,3,66,258,54770,1229.3244,405225,0,0,2,2,0,1,12382,5,0,1,2,50,1656,77,1,2014,10,22,2014,11,6,2014,11,7
2,3,66,346,31371,0.9084,680688,1,0,0,2,0,1,12207,6,0,1,2,50,628,91,2,2014,11,28,2014,12,31,2015,1,2
2,3,66,184,2037,1188.7045,587347,0,1,0,2,0,1,8824,1,0,1,4,8,118,73,6,2014,7,20,2014,10,4,2014,10,10
11,3,205,135,36086,8193.1711,1014556,0,0,9,2,0,1,8286,1,0,1,0,63,1258,98,3,2013,12,12,2014,2,23,2014,2,26
2,3,66,174,53749,278.8008,297433,0,0,2,2,0,1,25,1,0,1,2,50,945,15,3,2014,11,10,2014,11,27,2014,11,30
2,3,66,448,44417,214.438,919408,0,0,9,2,1,1,7635,3,0,1,2,50,675,98,4,2014,10,4,2014,11,26,2014,11,30
2,3,66,294,3688,4806.3041,743426,0,1,9,1,0,1,8275,1,0,2,4,196,2027,82,8,2014,9,8,2014,11,9,2014,11,17
11,3,205,411,54864,1442.2841,131201,0,0,9,2,1,1,12264,6,0,1,2,50,368,21,2,2013,9,1,2013,12,29,2013,12,31
2,3,66,174,24103,5976.5174,171427,0,0,9,2,0,1,8743,1,0,1,6,144,24,5,6,2013,4,28,2013,9,22,2013,9,28
2,3,66,174,26232,8330.7172,16364,0,0,9,2,0,1,20845,6,0,1,3,182,1408,76,3,2014,7,13,2015,1,2,2015,1,5
2,3,66,442,26337,811.3347,605741,0,0,9,1,0,1,12659,5,1,1,2,50,637,94,1,2014,3,14,2014,3,14,2014,3,15
11,3,205,354,40193,8675.9607,1068809,0,0,0,4,1,2,8241,1,0,2,3,162,1490,58,1,2013,9,16,2013,10,27,2013,10,28
37,1,66,462,5932,4778.8114,126924,0,1,9,1,0,1,8253,1,0,2,6,70,19,25,4,2014,8,8,2014,9,8,2014,9,12
40,3,66,462,36965,2551.8897,356577,0,1,5,2,1,1,8268,1,0,1,2,50,682,34,6,2014,5,8,2014,7,8,2014,7,14
11,3,205,155,14703,2428.7007,1123450,0,0,1,1,0,1,8267,1,0,1,2,50,675,56,3,2014,12,12,2015,1,8,2015,1,11
23,1,1,229,36480,366.4079,56819,1,0,3,2,0,1,17823,1,0,1,6,105,770,8,4,2014,8,31,2014,9,5,2014,9,9
2,3,66,174,9821,244.1737,77966,0,0,9,4,0,2,8250,1,0,1,2,50,628,10,2,2013,11,2,2014,5,2,2014,5,4
2,3,66,348,48862,1099.7609,1084665,0,1,3,1,0,1,8260,1,0,1,2,50,701,17,4,2013,11,7,2013,12,29,2014,1,2
2,3,66,348,22966,12.8224,1197519,0,0,9,1,3,1,11361,1,0,1,2,50,591,33,1,2014,12,26,2014,12,27,2014,12,28
2,3,66,351,274,707.2502,188683,0,0,9,2,0,1,8223,1,0,1,2,50,690,9,3,2014,11,9,2015,4,18,2015,4,21
34,3,205,343,37594,1984.5015,38342,0,1,9,2,0,1,8864,1,0,1,4,47,1508,66,9,2013,9,26,2013,11,23,2013,12,2
2,3,66,462,10382,1008.9125,376909,1,0,1,2,0,1,4767,3,0,3,2,50,366,41,1,2013,4,2,2013,4,15,2013,4,16
2,3,66,220,5444,1182.6833,1104145,0,0,9,2,0,1,17896,4,0,3,2,50,690,41,2,2014,2,26,2014,3,13,2014,3,15
2,3,66,258,17545,41.3562,857425,0,0,9,1,0,1,8230,1,0,1,2,50,637,70,21,2014,10,15,2014,12,19,2015,1,9
2,3,66,348,49455,99.8184,407451,0,0,9,2,1,1,11569,1,0,1,2,50,623,84,2,2014,5,25,2014,7,3,2014,7,5
2,3,66,442,76,4930.3696,424125,0,1,0,2,0,1,8745,1,0,2,6,204,27,97,4,2014,12,12,2015,2,10,2015,2,14
2,3,66,254,23820,1494.4728,377421,1,0,9,2,0,1,5405,6,0,1,4,8,126,65,9,2013,10,5,2013,12,25,2014,1,3
11,3,205,385,41066,1203.7886,753057,0,0,5,2,2,1,15093,1,0,1,2,50,679,31,3,2014,5,5,2014,7,10,2014,7,13
2,3,66,314,43425,797.9004,426443,0,0,9,4,2,1,8268,1,0,3,2,50,682,48,5,2013,12,19,2013,12,28,2014,1,2
13,1,46,172,37853,3920.1019,352900,0,0,0,2,2,1,8267,1,0,1,2,50,675,41,5,2014,11,27,2015,8,24,2015,8,29
2,3,66,226,42300,4340.9818,223166,0,0,0,2,0,1,33651,1,0,12,5,194,1528,65,4,2014,11,26,2014,12,13,2014,12,17
34,3,205,385,46963,2293.202,960013,0,0,9,2,0,1,8288,1,0,1,2,198,399,37,3,2014,6,16,2014,6,24,2014,6,27
2,3,66,352,5807,1174.8001,999494,0,1,0,2,0,1,12188,6,0,1,4,8,110,73,4,2014,8,26,2015,5,6,2015,5,10
2,3,66,321,43602,1289.3729,942854,0,0,9,2,0,1,8250,1,0,1,2,50,628,19,3,2014,1,31,2014,5,8,2014,5,11
2,3,66,184,52638,99.3319,477083,0,0,9,2,2,1,21645,1,0,1,2,50,653,93,2,2014,6,20,2014,6,22,2014,6,24
2,3,66,462,8352,55.0864,428497,0,0,9,2,3,1,23413,1,0,2,2,50,607,50,2,2013,5,5,2013,8,2,2013,8,4
2,3,66,174,53485,5445.4026,251446,0,0,9,2,0,1,8253,1,0,1,6,70,19,2,5,2014,9,5,2014,9,22,2014,9,27
13,1,46,172,56153,350.5577,448678,0,1,9,1,0,1,8790,1,0,1,6,199,5,29,4,2014,4,26,2014,5,29,2014,6,2
2,3,66,467,51356,1551.7973,1047241,0,0,9,1,0,1,12272,6,0,1,2,50,663,16,4,2013,10,19,2013,11,3,2013,11,7
2,3,66,363,12346,989.2944,1187178,0,1,9,2,0,1,11353,1,0,1,2,50,699,18,2,2014,6,10,2014,7,31,2014,8,2
11,3,205,385,46963,145.0656,106025,1,0,9,2,0,1,8811,1,0,1,2,198,391,41,1,2013,9,15,2013,9,16,2013,9,17
2,3,66,174,23706,1651.8585,232573,0,1,0,6,0,3,8266,1,0,2,2,50,411,98,4,2014,10,31,2015,2,14,2015,2,18
2,3,66,174,26232,61.6342,933179,1,0,0,2,0,1,24122,6,1,1,2,50,363,39,1,2014,12,9,2014,12,10,2014,12,11
2,3,66,351,36508,313.3552,179870,0,0,9,2,1,1,26022,6,1,1,2,198,397,55,2,2013,4,8,2013,5,25,2013,5,27
2,3,66,467,36345,807.5692,1025250,0,1,0,2,0,1,8267,1,0,1,2,50,675,95,2,2014,3,19,2014,3,31,2014,4,2
2,3,66,448,53078,207.9472,1090226,0,0,0,4,2,2,25800,6,0,1,2,50,696,68,1,2014,4,10,2014,4,14,2014,4,15
2,3,1,395,29254,2064.1806,891699,0,0,9,1,0,1,23637,6,1,1,6,12,807,38,1,2014,9,20,2014,10,1,2014,10,2
2,3,66,174,18870,5392.6588,387668,0,0,5,2,0,1,12618,5,0,1,6,70,19,49,1,2014,5,5,2014,7,1,2014,7,2
8,4,77,871,36643,855.1408,564435,0,0,1,2,0,1,21816,6,0,1,0,63,1108,95,3,2014,7,11,2014,8,1,2014,8,4
2,3,66,337,26678,96.9689,762299,0,0,9,2,0,1,8267,1,0,1,2,50,675,86,2,2014,1,28,2014,2,7,2014,2,9
2,3,66,435,30431,4837.2414,283688,1,1,9,2,1,1,2608,3,0,2,6,144,1013,8,2,2013,1,18,2013,6,1,2013,6,3
2,3,66,184,14819,614.1049,1127430,0,1,1,2,0,1,8250,1,0,1,2,50,628,1,1,2014,3,8,2014,5,17,2014,5,18
2,3,66,442,28643,8393.1721,1097563,0,1,9,1,0,1,8796,1,0,1,3,104,1612,20,4,2013,4,13,2013,4,27,2013,5,1
2,3,66,174,56392,7239.9795,968049,0,1,9,2,0,1,8242,1,0,1,3,171,61,69,3,2013,10,5,2013,12,19,2013,12,22
2,3,66,322,44140,9838.0874,1067141,0,0,9,1,0,1,11815,1,0,1,3,5,1701,80,6,2014,10,23,2014,12,9,2014,12,15
2,3,66,220,2086,4149.5299,84904,0,0,4,2,0,1,12051,1,0,1,6,170,773,29,1,2014,8,26,2014,10,14,2014,10,15
2,3,66,314,42397,910.1389999999999,366037,0,0,9,3,2,1,8260,1,0,1,2,50,701,77,1,2014,7,8,2014,8,9,2014,8,10
2,3,66,462,1263,349.88699999999994,328085,0,0,2,2,0,1,23225,6,0,1,2,50,1649,42,2,2013,12,12,2014,1,17,2014,1,19
2,3,66,448,9827,182.6255,355528,1,0,2,2,2,1,11939,1,1,1,2,50,694,93,2,2014,3,17,2014,5,24,2014,5,26
2,3,66,351,22970,185.7057,937999,0,0,9,3,1,2,25383,1,0,4,2,50,725,82,2,2013,4,24,2013,4,26,2013,4,28
2,3,205,354,33452,3707.8848,1172355,0,0,1,2,1,1,8745,1,0,2,6,204,1614,25,4,2013,7,24,2013,8,12,2013,8,16
2,3,66,348,48862,0.3485,65957,0,0,9,2,0,1,7635,3,0,1,2,50,675,97,1,2013,11,16,2013,11,22,2013,11,23
34,3,205,411,54864,3193.8592,383566,0,0,9,2,0,1,12839,5,0,1,4,51,1509,68,1,2013,3,24,2014,2,5,2014,2,6
2,3,66,348,48862,748.6088,201897,0,0,1,2,0,1,8216,1,0,1,2,50,350,95,2,2014,7,24,2014,8,3,2014,8,5
11,3,205,135,15542,2336.8157,768196,0,0,9,2,0,1,17911,4,0,1,2,50,682,54,5,2013,4,1,2013,7,17,2013,7,22
2,3,66,226,42300,4601.6738,1028902,0,1,9,1,0,1,14872,1,0,1,6,77,218,46,4,2014,11,27,2014,12,25,2014,12,29
2,3,66,448,18390,280.065,975558,1,0,0,2,0,1,63700,4,0,1,2,50,427,34,3,2014,12,23,2015,2,13,2015,2,16
2,3,66,226,42300,598.8262,351292,0,0,9,1,1,1,12189,6,0,1,2,50,637,33,1,2013,7,5,2013,9,21,2013,9,22
2,3,66,442,2140,1104.1839,57670,0,0,9,2,0,1,12225,6,0,2,2,50,701,28,1,2013,2,19,2013,6,14,2013,6,15
2,3,66,467,37170,2465.9636,1016555,0,0,3,2,0,1,375,1,0,1,4,119,2063,82,3,2014,9,15,2015,4,21,2015,4,24
2,3,66,348,40,1594.9638,62784,1,1,9,2,2,1,5405,6,0,1,4,8,126,66,5,2014,6,25,2014,7,24,2014,7,29
2,3,66,174,9351,5468.0969,114711,0,0,9,4,0,2,8213,1,0,1,6,68,275,68,3,2013,7,27,2013,8,16,2013,8,19
23,1,1,395,45286,1005.0684,1024425,0,0,9,5,0,5,4,1,0,1,6,7,246,29,4,2014,1,20,2014,1,27,2014,1,31
23,1,1,165,8841,1027.7222,1015889,0,1,4,2,0,1,8817,1,0,1,6,77,132,82,4,2014,1,8,2014,4,29,2014,5,3
2,3,66,442,35390,1295.0084,394300,0,0,9,2,0,1,8278,1,0,1,2,50,368,51,6,2014,6,4,2014,6,16,2014,6,22
2,3,66,348,5757,193.5828,715174,0,0,2,2,0,1,8267,1,0,1,2,50,675,98,1,2014,10,26,2014,10,31,2014,11,1
2,3,66,346,31371,5781.2052,951048,0,1,9,6,0,3,8788,1,0,1,6,77,2,62,1,2013,10,7,2014,8,14,2014,8,15
2,3,66,174,39877,2.6213,67720,0,0,9,2,2,1,5464,3,0,1,2,50,365,48,1,2014,11,26,2014,11,28,2014,11,29
23,1,1,184,28154,4003.1314,22408,0,1,9,3,0,1,8267,1,0,1,2,50,675,56,6,2014,9,18,2014,11,23,2014,11,29
2,3,66,184,47228,75.5837,870213,0,0,9,2,0,1,30794,4,0,1,2,50,666,90,1,2014,12,1,2014,12,28,2014,12,29
2,3,66,174,54185,74.6167,460964,0,0,9,2,0,1,8279,1,0,1,2,50,1230,41,1,2014,4,30,2014,6,12,2014,6,13
2,3,66,321,47535,2410.3572,989055,0,0,9,2,0,1,12257,6,0,1,4,51,1509,11,11,2014,9,16,2014,12,30,2015,1,10
34,3,205,354,53713,1787.1934,228433,1,0,9,2,0,1,8993,3,0,1,2,198,1635,43,1,2014,7,14,2014,8,17,2014,8,18
2,3,66,226,25300,438.5104,35596,0,0,9,2,2,1,28554,6,0,1,2,50,582,18,1,2013,6,8,2013,7,5,2013,7,6
2,3,66,356,22202,4862.482,992149,0,0,9,1,0,1,8285,1,0,3,6,21,32,7,2,2014,10,8,2014,10,27,2014,10,29
34,3,66,311,28451,307.5634,500611,0,0,5,2,2,1,6843,1,0,1,2,198,383,28,2,2014,10,29,2015,1,2,2015,1,4
2,3,66,226,33538,387.7613,941548,0,0,9,4,0,1,8260,1,0,1,2,50,701,83,3,2014,10,20,2014,12,26,2014,12,29
2,3,66,174,26259,6034.9697,984245,0,0,9,2,2,1,8785,1,0,2,6,105,35,2,18,2013,5,30,2013,7,11,2013,7,29
11,3,205,354,25315,2267.6282,132458,0,0,9,2,0,1,12267,6,0,2,2,50,1230,19,1,2013,10,14,2013,12,21,2013,12,22
2,3,66,462,49272,120.5276,711381,0,0,1,2,2,1,26414,6,0,1,2,198,399,5,2,2014,7,21,2014,8,11,2014,8,13
2,3,66,348,48733,1648.7089,1045790,0,1,0,4,2,2,11938,1,0,1,4,8,126,65,5,2014,8,13,2014,10,14,2014,10,19
2,3,66,348,9297,1227.6355,709649,0,0,1,2,0,2,12484,5,0,1,2,50,1457,69,4,2014,1,21,2014,3,1,2014,3,5
8,4,77,824,35736,5245.8331,728641,1,1,9,2,0,1,8859,1,0,7,2,50,212,26,8,2014,10,1,2014,12,26,2015,1,3
2,3,66,184,26602,939.482,1024478,0,0,0,2,0,1,29317,4,0,1,2,50,827,93,1,2013,3,7,2013,3,23,2013,3,24
2,3,66,363,2495,2167.9802,954085,0,0,3,2,0,1,8288,1,0,1,2,198,399,69,3,2014,11,9,2015,1,24,2015,1,27
2,3,66,403,2813,86.2229,31155,0,0,9,2,0,1,26051,6,0,2,2,50,1235,11,2,2014,4,20,2014,6,20,2014,6,22
2,3,66,174,23706,7954.5645,614700,0,0,9,2,0,1,8257,1,0,1,0,63,1108,95,4,2014,5,5,2014,5,29,2014,6,2
2,3,66,174,16634,2384.0498,980133,0,0,9,2,0,1,11938,1,0,1,4,8,126,31,5,2013,9,20,2013,10,28,2013,11,2
2,3,66,226,52519,1939.2339,917669,0,1,9,2,0,1,8250,1,0,1,2,50,628,79,4,2014,8,23,2014,12,18,2014,12,22
11,3,205,385,45494,3530.0968,676784,1,0,0,2,0,1,18495,6,0,3,6,77,2,14,9,2013,7,14,2013,8,26,2013,9,4
2,3,66,174,26259,54.2088,559966,0,0,0,1,0,1,24688,6,0,1,2,50,355,91,1,2014,3,18,2014,3,22,2014,3,23
34,3,205,354,32185,1966.2164,1067875,0,1,9,2,0,1,8250,1,0,1,2,50,628,45,4,2014,4,20,2014,7,7,2014,7,11
2,3,66,220,19416,899.0055,194601,0,1,0,1,0,1,8291,1,0,2,2,50,191,18,1,2014,10,3,2014,10,9,2014,10,10
2,3,66,337,30384,1541.7283,819600,0,0,9,2,0,1,11439,1,0,1,4,163,1503,65,6,2014,12,29,2015,4,19,2015,4,25
2,3,66,348,15528,3448.6259,276331,0,1,0,2,2,1,8253,1,0,1,6,70,19,64,5,2014,11,3,2014,12,24,2014,12,29
34,3,205,354,41949,113.2424,738281,0,0,1,2,3,1,30525,6,0,1,2,198,397,18,3,2014,5,25,2014,6,30,2014,7,3
2,3,66,318,27770,609.6304,12121,0,1,5,2,0,1,8267,1,1,1,2,50,675,56,5,2013,11,21,2013,11,25,2013,11,30
11,3,205,354,53713,2183.1149,363440,0,0,9,1,0,1,12002,1,1,1,2,50,967,51,1,2014,6,19,2014,6,25,2014,6,26
2,3,66,260,19022,134.2171,142821,0,0,9,2,0,1,3959,3,0,3,2,50,729,35,1,2013,1,17,2013,1,19,2013,1,20
2,3,66,258,8053,828.7255,655887,0,1,9,2,1,1,8235,1,0,3,2,50,1529,91,3,2013,7,18,2013,10,18,2013,10,21
2,3,66,174,52079,381.1853,794066,1,0,0,2,0,1,8279,1,0,2,2,50,1230,4,3,2014,12,31,2015,1,1,2015,1,4
2,3,66,314,53314,6930.5733,107436,0,0,9,2,0,1,43199,1,0,1,3,106,106,15,2,2014,7,1,2014,10,21,2014,10,23
2,3,66,348,48862,308.6372,528699,0,0,9,2,2,1,25224,1,0,1,2,50,713,50,1,2014,5,15,2014,5,22,2014,5,23
2,3,66,174,21177,237.4221,544941,0,0,9,2,0,1,8250,1,0,1,2,50,628,45,1,2013,7,30,2013,7,31,2013,8,1
2,3,66,174,23793,2371.3793,558464,0,1,9,1,1,1,8291,1,0,2,2,50,191,48,6,2013,5,26,2013,9,28,2013,10,4
2,3,66,258,4687,1527.0639999999999,874506,0,0,0,2,0,1,8250,1,0,1,2,50,628,54,4,2014,10,21,2014,10,22,2014,10,26
2,3,66,331,54953,345.7755,736037,0,0,1,3,0,2,8219,1,0,1,2,50,191,50,3,2014,2,1,2014,2,2,2014,2,5
2,3,66,174,36242,350.3862,280845,0,0,0,2,0,1,8279,1,0,1,2,50,190,6,2,2014,11,28,2014,12,17,2014,12,19
23,1,1,322,52755,899.8762,259671,0,1,5,4,0,2,21766,1,1,1,6,208,1418,64,4,2014,4,18,2014,5,13,2014,5,17
2,3,66,351,7929,1507.7708,1041647,0,0,9,2,0,1,11336,6,0,1,4,47,1511,66,7,2014,8,18,2014,11,3,2014,11,10
2,3,215,909,53,3124.9369,1010475,0,1,5,2,0,1,8855,1,0,1,2,50,213,98,7,2013,12,24,2014,3,10,2014,3,17
10,0,182,199,3,4254.2973,462976,0,0,9,2,1,1,7635,3,0,1,2,50,675,41,7,2014,3,30,2014,5,21,2014,5,28
2,3,66,184,40034,5807.2215,632749,0,1,0,1,1,1,21079,1,0,1,6,105,1872,3,10,2013,9,19,2013,10,10,2013,10,20
2,3,66,174,54108,2572.2689,424836,0,0,3,3,2,2,669,3,0,2,2,50,212,96,3,2013,9,18,2014,1,4,2014,1,7
2,3,66,226,40354,929.1322,414517,0,1,1,2,0,1,11938,1,1,1,4,8,126,66,6,2014,6,29,2014,7,19,2014,7,25
2,3,66,174,10542,6544.8473,321902,0,0,9,3,0,1,8217,1,0,1,0,34,43,46,2,2014,11,4,2015,1,15,2015,1,17
2,3,66,256,21504,2897.9886,750090,0,1,9,2,0,1,8859,1,0,4,2,50,212,21,7,2014,1,28,2014,3,21,2014,3,28
2,3,66,189,38626,164.3816,884877,0,0,9,2,0,1,25800,6,1,1,2,50,696,41,1,2014,6,1,2014,11,22,2014,11,23
2,3,66,363,2495,476.279,34654,0,0,9,1,0,4,3331,3,0,1,2,50,1538,48,1,2014,4,30,2014,5,23,2014,5,24
2,3,66,174,24103,1747.854,119295,0,0,9,2,0,1,8230,1,0,1,2,50,637,97,3,2013,9,5,2013,10,11,2013,10,14
2,3,66,318,31956,1530.7474,609138,0,0,9,7,3,4,5405,6,0,3,4,8,126,89,1,2013,4,7,2013,6,27,2013,6,28
2,3,66,174,16019,1529.5601,614282,0,0,9,1,0,1,5853,1,0,1,4,8,258,81,1,2014,9,11,2014,10,2,2014,10,3
2,3,66,337,6988,1645.894,1099864,0,1,9,2,0,1,9600,1,0,1,4,32,1600,25,4,2014,9,21,2014,9,21,2014,9,25
2,3,66,337,13021,4439.0711,722500,0,0,9,2,1,1,8790,1,0,1,6,199,5,82,3,2013,4,25,2013,5,23,2013,5,26
2,3,66,459,39300,74.6804,749580,0,0,9,2,2,1,12942,5,0,2,2,198,384,91,1,2014,2,21,2014,2,21,2014,2,22
34,3,205,354,48951,1743.4717,1099799,0,1,9,2,0,1,8864,1,0,1,4,47,1508,65,7,2013,11,10,2014,1,18,2014,1,25
11,3,205,354,25315,43.1572,339867,0,0,9,2,0,1,14875,1,0,1,2,198,750,4,1,2014,12,27,2015,1,2,2015,1,3
11,3,205,155,14703,2919.7948,682639,0,0,5,2,0,1,11942,1,0,1,4,193,99,80,7,2014,11,3,2014,12,17,2014,12,24
2,3,66,189,54076,2476.6026,1194423,0,0,9,2,0,1,12133,1,0,2,2,50,365,48,1,2013,6,17,2013,11,5,2013,11,6
2,3,66,337,26644,1589.8488,968669,0,1,0,2,0,1,11938,1,0,1,4,8,126,87,5,2014,4,4,2014,8,17,2014,8,22
11,3,205,135,52029,2680.7975,1089600,0,0,9,2,0,1,5405,6,0,1,4,8,126,65,6,2014,10,17,2014,12,29,2015,1,4
2,3,66,226,50659,12.744000000000002,183974,0,0,9,2,6,2,8216,1,0,1,2,50,350,37,1,2013,1,9,2013,1,19,2013,1,20
2,3,66,337,2594,3694.085,310404,0,1,9,2,0,1,45458,3,0,1,4,93,2082,53,2,2013,5,4,2013,8,21,2013,8,23
2,3,66,356,22202,2662.08,411753,0,1,7,2,0,1,8825,3,0,1,4,8,111,10,6,2013,6,14,2013,12,19,2013,12,25
2,3,66,348,26037,949.6789,843204,0,1,2,2,2,1,8268,1,0,1,2,50,682,48,9,2014,6,21,2014,7,8,2014,7,17
2,3,66,462,10382,5261.4478,568351,0,0,9,2,1,1,8743,1,0,2,6,144,24,5,2,2013,6,26,2013,9,25,2013,9,27
2,3,66,324,22970,1677.1128,1127806,0,1,9,2,0,1,11439,1,0,1,4,163,1503,84,4,2013,11,20,2014,1,1,2014,1,5
2,3,66,442,35390,3378.0952,962,0,1,9,2,0,1,22869,6,1,1,4,93,2085,15,6,2014,5,27,2014,8,5,2014,8,11
2,3,66,314,36507,2728.6117,95813,0,0,9,1,0,1,12908,5,0,1,4,45,2076,3,1,2014,8,2,2014,8,2,2014,8,3
2,3,66,174,37675,39.9368,937929,0,0,9,2,0,1,6044,3,0,2,2,50,365,17,1,2014,9,29,2014,10,11,2014,10,12
2,3,66,174,30055,1831.4463,1123223,0,1,0,1,0,1,8265,1,0,1,2,50,647,0,4,2013,9,25,2013,10,19,2013,10,23
2,3,66,174,5938,258.1341,206576,0,0,0,2,0,1,8250,1,0,1,2,50,628,79,1,2014,10,2,2014,10,7,2014,10,8
2,3,66,226,9427,275.1796,746686,0,1,2,2,0,1,50118,3,0,1,2,50,1628,31,2,2014,12,22,2014,12,25,2014,12,27
2,3,66,174,20390,2561.1915,167525,0,0,9,2,2,1,4317,3,0,1,2,50,213,26,3,2013,5,1,2013,7,23,2013,7,26
2,3,66,462,52482,6081.4618,245204,1,0,9,2,0,1,20147,1,0,1,6,111,244,63,5,2014,2,9,2014,10,4,2014,10,9
2,3,66,356,4751,2450.217,1147916,0,0,9,2,1,1,7635,3,0,1,2,50,675,70,4,2014,7,27,2014,8,21,2014,8,25
2,3,66,331,16159,655.4763,913029,0,1,9,1,0,1,11353,1,0,1,2,50,699,84,3,2014,9,9,2014,11,12,2014,11,15
2,3,66,258,28561,1717.2231,943306,1,0,2,3,0,1,8254,1,0,1,2,50,365,41,2,2014,3,5,2014,5,11,2014,5,13
2,3,66,311,48834,4005.5304,45264,0,0,3,2,0,1,19353,1,0,2,6,105,1871,78,2,2013,6,11,2013,8,7,2013,8,9
2,3,66,226,76,25.9358,242020,0,0,9,2,0,1,8216,1,0,1,2,50,350,11,1,2014,2,27,2014,4,4,2014,4,5
2,3,66,447,902,4868.6214,837575,0,0,9,4,0,1,8253,1,0,4,6,70,19,72,8,2013,7,10,2013,7,27,2013,8,4
2,3,66,174,43988,55.8921,380675,0,0,7,2,0,1,8278,1,0,1,2,50,368,48,2,2014,9,9,2014,9,26,2014,9,28
2,3,215,646,51733,2096.7470000000003,732342,0,0,9,2,2,1,7635,3,0,2,2,50,675,98,5,2013,2,13,2013,3,23,2013,3,28
